product_code,product_name,series_code,series_name,category_level1_code,category_level2_code,category_level3_code,delivery_mode_codes,sale_status_code,target_learning_goal_codes,target_learner_identity_codes,target_grade_codes,sale_price,original_price
mathematics,数学基础与进阶线,numerical_and_computational_methods_practice,数值分析编程班,mathematics,applied_mathematics,numerical_and_computational_methods,"[""online_live"", ""online_recorded""]",on_sale,"[""skill_improvement"", ""promotion"", ""exam_preparation""]","[""in_school_student"", ""working_professional""]","[""undergraduate"", ""master"", ""doctor""]",4580,6380
mathematics,数学基础与进阶线,numerical_and_computational_methods_advanced,科学计算进阶班,mathematics,applied_mathematics,numerical_and_computational_methods,"[""online_live"", ""online_recorded""]",on_sale,"[""skill_improvement"", ""promotion"", ""exam_preparation""]","[""in_school_student"", ""working_professional""]","[""undergraduate"", ""master"", ""doctor""]",5780,8080
mathematics,数学基础与进阶线,modeling_and_simulation_foundation,数学建模入门班,mathematics,applied_mathematics,modeling_and_simulation,"[""online_live"", ""online_recorded""]",on_sale,"[""skill_improvement"", ""exam_preparation"", ""job_hunting""]","[""in_school_student"", ""working_professional""]","[""undergraduate"", ""master""]",3280,4580
mathematics,数学基础与进阶线,modeling_and_simulation_practice,建模竞赛训练班,mathematics,applied_mathematics,modeling_and_simulation,"[""online_live"", ""online_recorded""]",on_sale,"[""skill_improvement"", ""exam_preparation"", ""job_hunting""]","[""in_school_student"", ""working_professional""]","[""undergraduate"", ""master""]",4380,6180
mathematics,数学基础与进阶线,modeling_and_simulation_advanced,仿真建模进阶班,mathematics,applied_mathematics,modeling_and_simulation,"[""online_live"", ""online_recorded""]",on_sale,"[""skill_improvement"", ""exam_preparation"", ""job_hunting""]","[""in_school_student"", ""working_professional""]","[""undergraduate"", ""master""]",5480,7680
mathematics,数学基础与进阶线,data_and_quantitative_analysis_foundation,定量分析基础班,mathematics,applied_mathematics,data_and_quantitative_analysis,"[""online_live"", ""online_recorded""]",on_sale,"[""skill_improvement"", ""promotion"", ""job_hunting""]","[""in_school_student"", ""working_professional""]","[""undergraduate"", ""master""]",3280,4480
mathematics,数学基础与进阶线,data_and_quantitative_analysis_practice,数据分析建模班,mathematics,applied_mathematics,data_and_quantitative_analysis,"[""online_live"", ""online_recorded""]",on_sale,"[""skill_improvement"", ""promotion"", ""job_hunting""]","[""in_school_student"", ""working_professional""]","[""undergraduate"", ""master""]",4380,6180
mathematics,数学基础与进阶线,data_and_quantitative_analysis_advanced,商业量化分析进阶班,mathematics,applied_mathematics,data_and_quantitative_analysis,"[""online_live"", ""online_recorded""]",on_sale,"[""skill_improvement"", ""promotion"", ""job_hunting""]","[""in_school_student"", ""working_professional""]","[""undergraduate"", ""master""]",5280,7380
mathematics,数学基础与进阶线,modern_analysis_foundation,现代分析导论班,mathematics,modern_mathematics,modern_analysis,"[""online_live"", ""online_recorded""]",on_sale,"[""skill_improvement"", ""promotion"", ""exam_preparation""]","[""in_school_student"", ""working_professional""]","[""undergraduate"", ""master"", ""doctor""]",3980,5480
mathematics,数学基础与进阶线,modern_analysis_practice,实分析进阶班,mathematics,modern_mathematics,modern_analysis,"[""online_live"", ""online_recorded""]",on_sale,"[""skill_improvement"", ""promotion"", ""exam_preparation""]","[""in_school_student"", ""working_professional""]","[""undergraduate"", ""master"", ""doctor""]",5180,7180
mathematics,数学基础与进阶线,modern_analysis_advanced,泛函分析专题班,mathematics,modern_mathematics,modern_analysis,"[""online_live"", ""online_recorded""]",on_sale,"[""skill_improvement"", ""promotion"", ""exam_preparation""]","[""in_school_student"", ""working_professional""]","[""undergraduate"", ""master"", ""doctor""]",6480,8980
mathematics,数学基础与进阶线,modern_algebra_foundation,现代代数导论班,mathematics,modern_mathematics,modern_algebra,"[""online_live"", ""online_recorded""]",on_sale,"[""skill_improvement"", ""promotion"", ""exam_preparation""]","[""in_school_student"", ""working_professional""]","[""undergraduate"", ""master"", ""doctor""]",3980,5480
mathematics,数学基础与进阶线,modern_algebra_practice,群环域进阶班,mathematics,modern_mathematics,modern_algebra,"[""online_live"", ""online_recorded""]",on_sale,"[""skill_improvement"", ""promotion"", ""exam_preparation""]","[""in_school_student"", ""working_professional""]","[""undergraduate"", ""master"", ""doctor""]",5280,7280
mathematics,数学基础与进阶线,modern_algebra_advanced,现代代数专题班,mathematics,modern_mathematics,modern_algebra,"[""online_live"", ""online_recorded""]",on_sale,"[""skill_improvement"", ""promotion"", ""exam_preparation""]","[""in_school_student"", ""working_professional""]","[""undergraduate"", ""master"", ""doctor""]",6580,9080
mathematics,数学基础与进阶线,geometry_and_topology_foundation,几何拓扑导论班,mathematics,modern_mathematics,geometry_and_topology,"[""online_live"", ""online_recorded""]",on_sale,"[""skill_improvement"", ""promotion"", ""exam_preparation""]","[""in_school_student"", ""working_professional""]","[""undergraduate"", ""master"", ""doctor""]",3980,5480
mathematics,数学基础与进阶线,geometry_and_topology_practice,拓扑空间进阶班,mathematics,modern_mathematics,geometry_and_topology,"[""online_live"", ""online_recorded""]",on_sale,"[""skill_improvement"", ""promotion"", ""exam_preparation""]","[""in_school_student"", ""working_professional""]","[""undergraduate"", ""master"", ""doctor""]",5280,7280
mathematics,数学基础与进阶线,geometry_and_topology_advanced,微分几何专题班,mathematics,modern_mathematics,geometry_and_topology,"[""online_live"", ""online_recorded""]",on_sale,"[""skill_improvement"", ""promotion"", ""exam_preparation""]","[""in_school_student"", ""working_professional""]","[""undergraduate"", ""master"", ""doctor""]",6580,9080
mathematics,数学基础与进阶线,discrete_and_combinatorial_math_foundation,离散数学基础班,mathematics,modern_mathematics,discrete_and_combinatorial_math,"[""online_live"", ""online_recorded""]",on_sale,"[""skill_improvement"", ""promotion"", ""exam_preparation""]","[""in_school_student"", ""working_professional""]","[""undergraduate"", ""master"", ""doctor""]",3680,4980
mathematics,数学基础与进阶线,discrete_and_combinatorial_math_practice,组合数学强化班,mathematics,modern_mathematics,discrete_and_combinatorial_math,"[""online_live"", ""online_recorded""]",on_sale,"[""skill_improvement"", ""promotion"", ""exam_preparation""]","[""in_school_student"", ""working_professional""]","[""undergraduate"", ""master"", ""doctor""]",4680,6480
mathematics,数学基础与进阶线,discrete_and_combinatorial_math_advanced,图论算法进阶班,mathematics,modern_mathematics,discrete_and_combinatorial_math,"[""online_live"", ""online_recorded""]",on_sale,"[""skill_improvement"", ""promotion"", ""exam_preparation""]","[""in_school_student"", ""working_professional""]","[""undergraduate"", ""master"", ""doctor""]",5680,7880
mathematics,数学基础与进阶线,interdisciplinary_mathematics_foundation,交叉数学导论班,mathematics,modern_mathematics,interdisciplinary_mathematics,"[""online_live"", ""online_recorded""]",on_sale,"[""skill_improvement"", ""promotion"", ""job_hunting""]","[""in_school_student"", ""working_professional""]","[""undergraduate"", ""master""]",3880,5280
mathematics,数学基础与进阶线,interdisciplinary_mathematics_practice,数学应用建模班,mathematics,modern_mathematics,interdisciplinary_mathematics,"[""online_live"", ""online_recorded""]",on_sale,"[""skill_improvement"", ""promotion"", ""job_hunting""]","[""in_school_student"", ""working_professional""]","[""undergraduate"", ""master""]",4880,6880
mathematics,数学基础与进阶线,interdisciplinary_mathematics_advanced,数学跨学科项目班,mathematics,modern_mathematics,interdisciplinary_mathematics,"[""online_live"", ""online_recorded""]",on_sale,"[""skill_improvement"", ""promotion"", ""job_hunting""]","[""in_school_student"", ""working_professional""]","[""undergraduate"", ""master""]",5980,8280
exam_prep,考试与升学线,postgraduate_math_foundation,考研数学全程系统班,exam_prep,postgraduate_exam,postgraduate_math,"[""online_live"", ""online_recorded""]",on_sale,"[""exam_preparation"", ""postgraduate_exam"", ""score_improvement""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""undergraduate"", ""master""]",4580,6280
exam_prep,考试与升学线,postgraduate_math_practice,考研数学强化刷题班,exam_prep,postgraduate_exam,postgraduate_math,"[""online_live"", ""online_recorded""]",on_sale,"[""exam_preparation"", ""postgraduate_exam"", ""score_improvement""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""undergraduate"", ""master""]",5580,7580
exam_prep,考试与升学线,postgraduate_math_advanced,考研数学冲刺模考班,exam_prep,postgraduate_exam,postgraduate_math,"[""online_live"", ""online_recorded""]",on_sale,"[""exam_preparation"", ""postgraduate_exam"", ""score_improvement""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""undergraduate"", ""master""]",6380,8580
exam_prep,考试与升学线,postgraduate_english_foundation,考研英语全程系统班,exam_prep,postgraduate_exam,postgraduate_english,"[""online_live"", ""online_recorded""]",on_sale,"[""exam_preparation"", ""postgraduate_exam"", ""score_improvement""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""undergraduate"", ""master""]",4380,6180
exam_prep,考试与升学线,postgraduate_english_practice,考研英语阅读写作班,exam_prep,postgraduate_exam,postgraduate_english,"[""online_live"", ""online_recorded""]",on_sale,"[""exam_preparation"", ""postgraduate_exam"", ""score_improvement""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""undergraduate"", ""master""]",5280,7380
exam_prep,考试与升学线,postgraduate_english_advanced,考研英语冲刺抢分班,exam_prep,postgraduate_exam,postgraduate_english,"[""online_live"", ""online_recorded""]",on_sale,"[""exam_preparation"", ""postgraduate_exam"", ""score_improvement""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""undergraduate"", ""master""]",5980,8180
exam_prep,考试与升学线,postgraduate_politics_foundation,考研政治全程系统班,exam_prep,postgraduate_exam,postgraduate_politics,"[""online_live"", ""online_recorded""]",on_sale,"[""exam_preparation"", ""postgraduate_exam"", ""score_improvement""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""undergraduate"", ""master""]",3980,5680
exam_prep,考试与升学线,postgraduate_politics_practice,考研政治选择题提分班,exam_prep,postgraduate_exam,postgraduate_politics,"[""online_live"", ""online_recorded""]",on_sale,"[""exam_preparation"", ""postgraduate_exam"", ""score_improvement""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""undergraduate"", ""master""]",4680,6680
exam_prep,考试与升学线,postgraduate_politics_advanced,考研政治冲刺背诵班,exam_prep,postgraduate_exam,postgraduate_politics,"[""online_live"", ""online_recorded""]",on_sale,"[""exam_preparation"", ""postgraduate_exam"", ""score_improvement""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""undergraduate"", ""master""]",5380,7580
exam_prep,考试与升学线,postgraduate_specialized_foundation,考研专业课基础先修班,exam_prep,postgraduate_exam,postgraduate_specialized,"[""online_live"", ""online_recorded""]",on_sale,"[""exam_preparation"", ""postgraduate_exam"", ""score_improvement""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""undergraduate"", ""master""]",4980,6980
exam_prep,考试与升学线,postgraduate_specialized_practice,考研专业课院校定向班,exam_prep,postgraduate_exam,postgraduate_specialized,"[""online_live"", ""online_recorded""]",on_sale,"[""exam_preparation"", ""postgraduate_exam"", ""score_improvement""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""undergraduate"", ""master""]",6280,8680
exam_prep,考试与升学线,postgraduate_specialized_advanced,考研专业课冲刺答题班,exam_prep,postgraduate_exam,postgraduate_specialized,"[""online_live"", ""online_recorded""]",on_sale,"[""exam_preparation"", ""postgraduate_exam"", ""score_improvement""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""undergraduate"", ""master""]",6980,9380
exam_prep,考试与升学线,postgraduate_retest_foundation,考研复试准备班,exam_prep,postgraduate_exam,postgraduate_retest,"[""online_live"", ""online_recorded""]",on_sale,"[""exam_preparation"", ""postgraduate_exam"", ""score_improvement""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""undergraduate"", ""master""]",3680,5280
exam_prep,考试与升学线,postgraduate_retest_practice,考研复试面试表达班,exam_prep,postgraduate_exam,postgraduate_retest,"[""online_live"", ""online_recorded""]",on_sale,"[""exam_preparation"", ""postgraduate_exam"", ""score_improvement""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""undergraduate"", ""master""]",4680,6680
exam_prep,考试与升学线,postgraduate_retest_advanced,调剂与复试冲刺班,exam_prep,postgraduate_exam,postgraduate_retest,"[""online_live"", ""online_recorded""]",on_sale,"[""exam_preparation"", ""postgraduate_exam"", ""score_improvement""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""undergraduate"", ""master""]",5680,7880
exam_prep,考试与升学线,civil_service_exam_foundation,公务员国省考系统班,exam_prep,public_exam,civil_service_exam,"[""online_live"", ""online_recorded""]",on_sale,"[""exam_preparation"", ""job_hunting"", ""promotion""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",3980,5680
exam_prep,考试与升学线,civil_service_exam_practice,公务员行测申论强化班,exam_prep,public_exam,civil_service_exam,"[""online_live"", ""online_recorded""]",on_sale,"[""exam_preparation"", ""job_hunting"", ""promotion""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",4980,6980
exam_prep,考试与升学线,civil_service_exam_advanced,公务员面试冲刺班,exam_prep,public_exam,civil_service_exam,"[""online_live"", ""online_recorded""]",on_sale,"[""exam_preparation"", ""job_hunting"", ""promotion""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",5580,7680
exam_prep,考试与升学线,public_institution_exam_foundation,事业单位统考系统班,exam_prep,public_exam,public_institution_exam,"[""online_live"", ""online_recorded""]",on_sale,"[""exam_preparation"", ""job_hunting"", ""promotion""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",3680,5380
exam_prep,考试与升学线,public_institution_exam_practice,职测综应专项强化班,exam_prep,public_exam,public_institution_exam,"[""online_live"", ""online_recorded""]",on_sale,"[""exam_preparation"", ""job_hunting"", ""promotion""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",4580,6580
exam_prep,考试与升学线,public_institution_exam_advanced,事业单位面试冲刺班,exam_prep,public_exam,public_institution_exam,"[""online_live"", ""online_recorded""]",on_sale,"[""exam_preparation"", ""job_hunting"", ""promotion""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",5280,7380
exam_prep,考试与升学线,teacher_recruitment_exam_foundation,教师招聘笔试系统班,exam_prep,public_exam,teacher_recruitment_exam,"[""online_live"", ""online_recorded""]",on_sale,"[""exam_preparation"", ""job_hunting"", ""promotion""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",3880,5480
exam_prep,考试与升学线,teacher_recruitment_exam_practice,教师招聘学科强化班,exam_prep,public_exam,teacher_recruitment_exam,"[""online_live"", ""online_recorded""]",on_sale,"[""exam_preparation"", ""job_hunting"", ""promotion""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",4980,6980
exam_prep,考试与升学线,teacher_recruitment_exam_advanced,教师招聘面试试讲班,exam_prep,public_exam,teacher_recruitment_exam,"[""online_live"", ""online_recorded""]",on_sale,"[""exam_preparation"", ""job_hunting"", ""promotion""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",5980,8280
exam_prep,考试与升学线,police_auxiliary_exam_foundation,警务辅警招录笔试班,exam_prep,public_exam,police_auxiliary_exam,"[""online_live"", ""online_recorded""]",on_sale,"[""exam_preparation"", ""job_hunting"", ""promotion""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",3280,4680
exam_prep,考试与升学线,police_auxiliary_exam_practice,警务辅警体测面试班,exam_prep,public_exam,police_auxiliary_exam,"[""online_live"", ""online_recorded""]",on_sale,"[""exam_preparation"", ""job_hunting"", ""promotion""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",4280,6080
exam_prep,考试与升学线,police_auxiliary_exam_advanced,警务辅警通关冲刺班,exam_prep,public_exam,police_auxiliary_exam,"[""online_live"", ""online_recorded""]",on_sale,"[""exam_preparation"", ""job_hunting"", ""promotion""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",4980,7080
exam_prep,考试与升学线,interview_training_foundation,结构化面试表达班,exam_prep,public_exam,interview_training,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""exam_preparation"", ""job_hunting"", ""promotion""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",2980,4280
exam_prep,考试与升学线,interview_training_practice,无领导小组实战班,exam_prep,public_exam,interview_training,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""exam_preparation"", ""job_hunting"", ""promotion""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",3980,5680
exam_prep,考试与升学线,interview_training_advanced,申论与面试联训班,exam_prep,public_exam,interview_training,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""exam_preparation"", ""job_hunting"", ""promotion""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",4680,6480
exam_prep,考试与升学线,teacher_certificate_foundation,教师资格证笔试通关班,exam_prep,certificate_exam,teacher_certificate,"[""online_live"", ""online_recorded""]",on_sale,"[""certificate_exam"", ""skill_improvement"", ""job_hunting""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",2680,3980
exam_prep,考试与升学线,teacher_certificate_practice,教师资格证面试试讲班,exam_prep,certificate_exam,teacher_certificate,"[""online_live"", ""online_recorded""]",on_sale,"[""certificate_exam"", ""skill_improvement"", ""job_hunting""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",3380,4980
exam_prep,考试与升学线,teacher_certificate_advanced,教师资格证全程通关班,exam_prep,certificate_exam,teacher_certificate,"[""online_live"", ""online_recorded""]",on_sale,"[""certificate_exam"", ""skill_improvement"", ""job_hunting""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",4280,6180
exam_prep,考试与升学线,accounting_certificate_foundation,会计初级取证班,exam_prep,certificate_exam,accounting_certificate,"[""online_live"", ""online_recorded""]",on_sale,"[""certificate_exam"", ""skill_improvement"", ""job_hunting""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",2880,4180
exam_prep,考试与升学线,accounting_certificate_practice,会计中级实务班,exam_prep,certificate_exam,accounting_certificate,"[""online_live"", ""online_recorded""]",on_sale,"[""certificate_exam"", ""skill_improvement"", ""job_hunting""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",3980,5780
exam_prep,考试与升学线,accounting_certificate_advanced,财税证书冲刺班,exam_prep,certificate_exam,accounting_certificate,"[""online_live"", ""online_recorded""]",on_sale,"[""certificate_exam"", ""skill_improvement"", ""job_hunting""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",4680,6480
exam_prep,考试与升学线,construction_certificate_foundation,二建法规管理班,exam_prep,certificate_exam,construction_certificate,"[""online_live"", ""online_recorded""]",on_sale,"[""certificate_exam"", ""skill_improvement"", ""job_hunting""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",2980,4380
exam_prep,考试与升学线,construction_certificate_practice,一建实务强化班,exam_prep,certificate_exam,construction_certificate,"[""online_live"", ""online_recorded""]",on_sale,"[""certificate_exam"", ""skill_improvement"", ""job_hunting""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",4280,6280
exam_prep,考试与升学线,construction_certificate_advanced,建工证书冲刺通关班,exam_prep,certificate_exam,construction_certificate,"[""online_live"", ""online_recorded""]",on_sale,"[""certificate_exam"", ""skill_improvement"", ""job_hunting""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",4980,7180
exam_prep,考试与升学线,legal_certificate_foundation,法律资格基础班,exam_prep,certificate_exam,legal_certificate,"[""online_live"", ""online_recorded""]",on_sale,"[""certificate_exam"", ""skill_improvement"", ""job_hunting""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",3680,5280
exam_prep,考试与升学线,legal_certificate_practice,法律资格主观题班,exam_prep,certificate_exam,legal_certificate,"[""online_live"", ""online_recorded""]",on_sale,"[""certificate_exam"", ""skill_improvement"", ""job_hunting""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",4980,6980
exam_prep,考试与升学线,legal_certificate_advanced,法律资格冲刺通关班,exam_prep,certificate_exam,legal_certificate,"[""online_live"", ""online_recorded""]",on_sale,"[""certificate_exam"", ""skill_improvement"", ""job_hunting""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",5680,7880
exam_prep,考试与升学线,it_certificate_foundation,软考中级系统班,exam_prep,certificate_exam,it_certificate,"[""online_live"", ""online_recorded""]",on_sale,"[""certificate_exam"", ""skill_improvement"", ""job_hunting""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",3180,4580
exam_prep,考试与升学线,it_certificate_practice,软考高项项目班,exam_prep,certificate_exam,it_certificate,"[""online_live"", ""online_recorded""]",on_sale,"[""certificate_exam"", ""skill_improvement"", ""job_hunting""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",4580,6580
exam_prep,考试与升学线,it_certificate_advanced,IT证书冲刺班,exam_prep,certificate_exam,it_certificate,"[""online_live"", ""online_recorded""]",on_sale,"[""certificate_exam"", ""skill_improvement"", ""job_hunting""]","[""in_school_student"", ""working_professional"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",5280,7280
management,管理与组织能力线,first_line_management_foundation,班组长带人训练营,management,team_management,first_line_management,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""promotion"", ""skill_improvement""]","[""working_professional""]",[],2680,3680
management,管理与组织能力线,first_line_management_practice,基层主管任务管理班,management,team_management,first_line_management,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""promotion"", ""skill_improvement""]","[""working_professional""]",[],3680,5080
management,管理与组织能力线,first_line_management_advanced,基层管理晋升班,management,team_management,first_line_management,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""promotion"", ""skill_improvement""]","[""working_professional""]",[],4680,6480
management,管理与组织能力线,project_management_foundation,项目管理入门班,management,team_management,project_management,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""promotion"", ""skill_improvement""]","[""working_professional""]",[],2980,4180
management,管理与组织能力线,project_management_practice,项目经理实战班,management,team_management,project_management,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""promotion"", ""skill_improvement""]","[""working_professional""]",[],4180,5780
management,管理与组织能力线,project_management_advanced,项目交付与复盘班,management,team_management,project_management,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""promotion"", ""skill_improvement""]","[""working_professional""]",[],5280,7280
management,管理与组织能力线,cross_team_collaboration_foundation,跨部门协同沟通班,management,team_management,cross_team_collaboration,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""promotion"", ""skill_improvement""]","[""working_professional""]",[],2480,3380
management,管理与组织能力线,cross_team_collaboration_practice,跨团队推进实战班,management,team_management,cross_team_collaboration,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""promotion"", ""skill_improvement""]","[""working_professional""]",[],3480,4880
management,管理与组织能力线,cross_team_collaboration_advanced,协同管理进阶班,management,team_management,cross_team_collaboration,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""promotion"", ""skill_improvement""]","[""working_professional""]",[],4480,6280
management,管理与组织能力线,leadership_growth_foundation,新晋经理领导力班,management,leadership_development,leadership_growth,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""promotion"", ""skill_improvement""]","[""working_professional""]",[],3980,5480
management,管理与组织能力线,leadership_growth_practice,中层管理者带队班,management,leadership_development,leadership_growth,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""promotion"", ""skill_improvement""]","[""working_professional""]",[],5180,7180
management,管理与组织能力线,leadership_growth_advanced,业务负责人领导力进阶班,management,leadership_development,leadership_growth,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""promotion"", ""skill_improvement""]","[""working_professional""]",[],6380,8880
management,管理与组织能力线,talent_development_foundation,人才识别与培养班,management,leadership_development,talent_development,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""promotion"", ""skill_improvement""]","[""working_professional""]",[],3680,4980
management,管理与组织能力线,talent_development_practice,教练式辅导实战班,management,leadership_development,talent_development,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""promotion"", ""skill_improvement""]","[""working_professional""]",[],4680,6380
management,管理与组织能力线,talent_development_advanced,梯队建设进阶班,management,leadership_development,talent_development,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""promotion"", ""skill_improvement""]","[""working_professional""]",[],5680,7880
management,管理与组织能力线,organizational_change_foundation,组织变革认知班,management,leadership_development,organizational_change,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""promotion"", ""skill_improvement""]","[""working_professional""]",[],4280,5880
management,管理与组织能力线,organizational_change_practice,组织升级推动班,management,leadership_development,organizational_change,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""promotion"", ""skill_improvement""]","[""working_professional""]",[],5480,7480
management,管理与组织能力线,organizational_change_advanced,变革领导进阶班,management,leadership_development,organizational_change,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""promotion"", ""skill_improvement""]","[""working_professional""]",[],6680,9180
enterprise_training,企业培训与合规线,new_employee_training_foundation,新员工融入训练营,enterprise_training,general_enterprise_training,new_employee_training,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""skill_improvement"", ""promotion""]","[""working_professional""]",[],1980,2880
enterprise_training,企业培训与合规线,new_employee_training_practice,新员工上岗实战班,enterprise_training,general_enterprise_training,new_employee_training,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""skill_improvement"", ""promotion""]","[""working_professional""]",[],2980,4280
enterprise_training,企业培训与合规线,new_employee_training_advanced,管培生适应进阶班,enterprise_training,general_enterprise_training,new_employee_training,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""skill_improvement"", ""promotion""]","[""working_professional""]",[],3980,5580
enterprise_training,企业培训与合规线,sales_training_foundation,销售新人开单班,enterprise_training,general_enterprise_training,sales_training,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""skill_improvement"", ""promotion""]","[""working_professional""]",[],2680,3880
enterprise_training,企业培训与合规线,sales_training_practice,顾问式销售实战班,enterprise_training,general_enterprise_training,sales_training,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""skill_improvement"", ""promotion""]","[""working_professional""]",[],3880,5480
enterprise_training,企业培训与合规线,sales_training_advanced,大客户成交进阶班,enterprise_training,general_enterprise_training,sales_training,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""skill_improvement"", ""promotion""]","[""working_professional""]",[],5280,7380
enterprise_training,企业培训与合规线,customer_service_training_foundation,客服上岗训练班,enterprise_training,general_enterprise_training,customer_service_training,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""skill_improvement"", ""promotion""]","[""working_professional""]",[],2280,3280
enterprise_training,企业培训与合规线,customer_service_training_practice,投诉处理实战班,enterprise_training,general_enterprise_training,customer_service_training,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""skill_improvement"", ""promotion""]","[""working_professional""]",[],3280,4680
